                source_id|          ra|         dec|phot_g_mean_mag|parallax|     pmra|    pmdec|delta_mu|delta_mu_un|pm_error|      F|   F_un|
       144312344255035392| 68.39367443| 20.74463639|         12.891|    73.5|  454.864| -321.946|     7.5|        9.1|    10.2|    0.7|    0.9|
       659464504288593536|130.11987002| 18.40042858|         14.992|    73.9| -809.817| -448.969|     6.9|        6.3|     7.4|    0.9|    0.8|
       555032443207370880| 61.66178755| 79.26526646|         13.371|    74.0|  277.312| -404.306|     6.5|        2.1|     7.1|    0.9|    0.3|
        65829792677145344| 58.69113091| 24.27252218|         14.368|    75.0| -293.338| -221.464|     5.1|        9.8|     9.6|    0.5|    1.0|
      1227705135863076864|217.01564157| 13.93483357|         14.896|    75.6| -365.415| -495.513|    13.9|       19.4|     6.8|    2.0|    2.8|
      3023121827755777280| 85.55220114| -5.46118159|         13.475|    77.1| -157.228|  956.726|    10.1|       13.6|     6.1|    1.7|    2.2|
      4440264291578812928|248.13945312|  8.85514677|         14.897|    77.4|  278.061| -259.021|     1.5|        4.6|     6.4|    0.2|    0.7|
      2868199402451064064|355.71803855| 30.82137350|         12.799|    77.5| -335.963| -300.586|     4.1|        6.8|     6.8|    0.6|    1.0|
      1710948192852697600|262.81227758| 82.09105560|         12.653|    77.7| -291.490|  483.922|     3.7|        8.0|    14.1|    0.3|    0.6|
      1461125613285603840|197.39399526| 28.98419479|         12.576|    77.9| -338.560| -203.980|    25.6|       18.7|     6.9|    3.7|    2.7|
      2985035874544160384| 80.90975754|-14.04984285|         18.057|    78.5|  107.484|  161.468|    14.7|       20.5|     8.2|    1.8|    2.5|
      3412806512623627008| 72.71521106| 22.12075689|         13.332|    79.0|  628.828| -425.445|     1.1|        1.7|     5.3|    0.2|    0.3|
      2480523216087975040| 24.50006542| -4.99729804|         12.744|    79.2|  580.928| -350.274|     5.9|        5.4|     6.4|    0.9|    0.9|
        14912165107085184| 47.25198973| 10.02118612|         13.184|    79.5|  286.343| -586.297|     2.3|        7.8|     7.1|    0.3|    1.1|
      2492866780297999232| 33.55461353| -3.96280046|         14.148|    80.1|  509.638| -155.813|     6.9|        4.6|     6.6|    1.0|    0.7|
      3278325004913943808| 56.83914754|  8.69351550|         12.961|    80.1|  468.997| -652.311|     8.2|        2.8|    16.8|    0.5|    0.2|
      2635476908753563008|346.62652163| -5.04352832|         15.623|    80.2|  930.788| -479.038|    10.7|        8.9|    13.0|    0.8|    0.7|
       167202325215063168| 60.40425877| 28.83085081|         18.558|    80.4| -468.257| -102.608|     1.3|        6.8|     5.9|    0.2|    1.1|
      4540481374832743040|259.43211388| 11.66813765|         13.209|    80.8| -343.495| -450.857|    42.8|       44.4|     7.4|    5.8|    6.0|
       640862653425455360|145.26076750| 22.02237313|         12.700|    81.0|  461.722| -487.446|     6.3|       11.8|     5.8|    1.1|    2.0|
      1554433777791815808|197.54841703| 47.75244772|         12.803|    82.0| -636.059| -616.392|     8.4|       16.4|    12.8|    0.7|    1.3|
       547381594623756416| 47.77196004| 73.76736018|         13.015|    82.7| 1825.649|-1074.927|  2699.9|     2699.7|     9.9|  272.4|  272.3|
      4015042738059517568|185.36037227| 30.64265947|         13.436|    83.5| -191.036| -253.760|   199.1|      191.3|     9.1|   21.9|   21.0|
      4015042738059517440|185.36164356| 30.64205578|         13.383|    83.5| -209.779| -267.270|   130.7|      138.4|     9.1|   14.4|   15.2|
      4518262684390915200|282.47643022| 18.67338861|         12.532|    83.8| -109.304| -278.685|     2.2|        5.9|     5.3|    0.4|    1.1|
      1326893351115617024|251.62929593| 34.58029025|         14.285|    84.0| -383.680| -383.499|     4.9|        3.7|     9.4|    0.5|    0.4|
      2030861099681010304|300.02569994| 30.96460166|         14.302|    85.7|  377.382| 1279.193|   430.3|      430.9|     5.6|   76.6|   76.7|
      3457493517036545280| 90.62784810| 39.18069055|         17.258|    85.8|  157.570| -506.405|     4.9|       10.1|     6.6|    0.7|    1.5|
      4235280071072332672|299.11983049| -1.04554736|         13.591|    86.5| -437.759| -706.215|    16.5|       19.8|     5.8|    2.9|    3.4|
      1612801833587498240|224.47615012| 56.65392258|         13.573|    87.2|  280.411| -646.938|     2.4|        6.3|    10.6|    0.2|    0.6|
       191109281417914880| 84.85713696| 40.64152330|         15.273|    88.0|  646.150| -834.492|     7.0|        8.7|     5.7|    1.2|    1.5|
      1332966881549315456|247.82744480| 40.86572384|         12.927|    88.8| -143.434|  306.268|     4.5|        3.7|     7.0|    0.7|    0.5|
      3218697767783768320| 87.83167503| -0.17152175|         14.425|    89.1|  112.640|  226.803|     6.6|       11.2|     7.0|    0.9|    1.6|
       411311395692644224| 15.49558571| 54.18217772|         13.151|    90.0| -304.135| -116.383|     2.1|        6.6|     6.4|    0.3|    1.0|
      1792830060723673472|325.66979005| 20.99659169|         13.175|    90.5| -224.667| -649.615|     9.9|        9.1|     6.7|    1.5|    1.4|
      1287312100751643776|217.17827227| 33.17441211|         16.635|    91.2| -346.961| -710.986|     1.2|        8.3|     8.1|    0.1|    1.0|
       395234439752169344|  3.05821931| 50.41997493|         14.236|    92.0| -461.332| -551.667|     4.1|        0.5|     5.8|    0.7|    0.1|
       453562088496088320| 42.14855510| 54.38786114|         15.117|    92.0| -423.546| -385.292|     0.8|        4.6|     7.9|    0.1|    0.6|
      2289304297045379456|291.07452566| 75.55592274|         13.380|    94.1|  369.422|  592.282|     0.5|        4.1|    11.3|    0.0|    0.4|
      2467732906559754496| 27.76952513| -6.11923918|         12.701|    94.7|  545.424| -266.531|     4.4|        4.0|     7.8|    0.6|    0.5|
       788357434914248448|169.87953938| 46.69261028|         13.674|    95.5|  308.054| -608.611|     4.2|        3.3|     6.3|    0.7|    0.5|
      1762523981210977664|311.15756753| 15.29230382|         15.268|    96.2|  303.680| -155.488|     4.7|        6.7|     6.8|    0.7|    1.0|
       327944328126649856| 34.29473704| 35.44121899|         13.689|    96.7|  548.968| -259.605|     2.5|        8.4|     6.3|    0.4|    1.3|
      3421840993510952192| 77.58263150| 27.23104764|         14.926|    97.3| -213.272| -630.810|     1.0|        1.5|     5.3|    0.2|    0.3|
       229155579195699456| 64.97040176| 42.55204269|         15.555|    97.4|  528.665|-1441.614|  2254.0|     2252.3|     6.1|  367.8|  367.6|
      1618010323247026560|217.65033579| 59.72427393|         14.844|   100.3| -808.202|  157.397|     2.7|        3.8|     6.2|    0.4|    0.6|
      3200303384927512960| 70.09847133| -5.50168855|         14.904|   102.6|  334.529|  127.914|    10.0|        8.2|     7.1|    1.4|    1.2|
      4485574134969389312|275.36836652| 14.23247325|         18.678|   107.0|  227.571| -247.229|    14.5|       15.2|     6.9|    2.1|    2.2|
      2571094283835172736| 30.56463582| 10.33595790|         13.435|   108.3| -673.639| -280.585|     6.5|       10.9|     7.0|    0.9|    1.5|
       954697944875755136|103.12722334| 47.17695671|         18.807|   109.8| -117.683|  132.348|    19.8|       18.5|    10.7|    1.8|    1.7|
        74203982469858816| 34.12668629| 13.58495936|         13.556|   109.9|  504.216| -433.143|     3.6|        6.1|     6.1|    0.6|    1.0|
      2794735086363871360|  9.07135464| 18.35341014|         17.521|   114.5|  901.582|  124.354|     1.3|        9.8|     9.2|    0.1|    1.1|
      5761985432616501376|133.39836837| -3.49316443|         15.889|   115.5| -516.605| -199.652|    15.8|       16.4|     5.9|    2.7|    2.8|
      1165479168642900992|232.62556001|  9.43455139|         13.070|   116.0| -178.853|  183.898|     4.3|        8.8|     7.5|    0.6|    1.2|
      3320184202856435840| 89.10409822|  5.35934471|         13.967|   123.2| -444.685| -925.140|     9.2|       10.0|     6.5|    1.4|    1.5|
      2640434056928150400|353.79706944| -2.39279939|         12.624|   139.3|  781.419| -841.516|    19.5|       18.9|     8.8|    2.2|    2.1|
      4339417394313320192|253.89324627| -8.39852302|         13.813|   154.0| -813.038| -870.609|     0.6|        8.3|     5.7|    0.1|    1.5|
      3022956969731332096| 88.79209556| -4.17892709|         14.237|   155.2|  535.249|-2317.011|  3830.3|     3829.5|     5.6|  688.1|  688.0|
       685103912857072640|135.09564332| 21.83206260|         13.413|   157.3| -514.942| -592.253|     8.9|       14.9|    12.5|    0.7|    1.2|
      4293315765165489536|289.23737370|  5.14437332|         14.303|   169.0| -598.761|-1366.063|  1093.3|     1098.4|     7.6|  143.2|  143.8|
